timestamp,data_type,data_format,data_version,data_meta_ID,data_meta_ASSIGNER,problemtype_value,reference_data_url,reference_data_refsource,description_data_0_value,cvssV3_version,cvssV3_vectorString,cvssV3_attackVector,cvssV3_attackComplexity,cvssV3_privilegesRequired,cvssV3_userInteraction,cvssV3_scope,cvssV3_confidentialityImpact,cvssV3_integrityImpact,cvssV3_availabilityImpact,cvssV3_baseScore,cvssV3_baseSeverity,baseMetricV3_exploitabilityScore,baseMetricV3_impactScore,cvssV2_version,cvssV2_vectorString,cvssV2_accessVector,cvssV2_accessComplexity,cvssV2_authentication,cvssV2_confidentialityImpact,cvssV2_integrityImpact,cvssV2_availabilityImpact,cvssV2_baseScore,baseMetricV2_severity,baseMetricV2_exploitabilityScore,baseMetricV2_impactScore,baseMetricV2_acInsufInfo,baseMetricV2_obtainAllPrivilege,baseMetricV2_obtainUserPrivilege,baseMetricV2_obtainOtherPrivilege,baseMetricV2_userInteractionRequired,publishedDate,lastModifiedDate
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0011,cve@mitre.org,CWE-264,http://secunia.com/advisories/62154,SECUNIA,"mrxdav.sys (aka the WebDAV driver) in the kernel-mode drivers in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allows local users to bypass an impersonation protection mechanism, and obtain privileges for redirection of WebDAV requests, via a crafted application, aka ""WebDAV Elevation of Privilege Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:L/AC:M/Au:N/C:N/I:C/A:N,LOCAL,MEDIUM,NONE,NONE,COMPLETE,NONE,4.7,MEDIUM,3.4,6.9, ,False,False,False,True,2015-01-13T22:59Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0012,cve@mitre.org,CWE-264,http://www.securityfocus.com/bid/72473,BID,"Microsoft System Center Virtual Machine Manager (VMM) 2012 R2 Update Rollup 4 does not properly validate the roles of users, which allows local users to obtain server and virtual-machine administrative privileges by establishing a server session with Active Directory credentials, aka ""Virtual Machine Manager Elevation of Privilege Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:L/AC:M/Au:N/C:C/I:C/A:C,LOCAL,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,6.9,MEDIUM,3.4,10.0, ,False,False,False,False,2015-02-11T03:00Z,2018-11-20T20:29Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0013,cve@mitre.org,, , ,** REJECT **  DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2015. Notes: none., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2017-05-11T14:29Z,2017-05-11T14:29Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0014,cve@mitre.org,CWE-119,http://secunia.com/advisories/61580,SECUNIA,"Buffer overflow in the Telnet service in Microsoft Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, Windows 8.1, and Windows Server 2012 Gold and R2 allows remote attackers to execute arbitrary code via crafted packets, aka ""Windows Telnet Service Buffer Overflow Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:N/AC:L/Au:N/C:C/I:C/A:C,NETWORK,LOW,NONE,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,10.0,10.0, ,False,False,False,False,2015-01-13T22:59Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0015,cve@mitre.org,CWE-399,http://secunia.com/advisories/62148,SECUNIA,"Microsoft Windows Server 2003 SP2, Server 2008 SP2 and R2 SP1, and Server 2012 Gold and R2 allow remote attackers to cause a denial of service (system hang and RADIUS outage) via crafted username strings to (1) Internet Authentication Service (IAS) or (2) Network Policy Server (NPS), aka ""Network Policy Server RADIUS Implementation Denial of Service Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:N/AC:L/Au:N/C:N/I:N/A:C,NETWORK,LOW,NONE,NONE,NONE,COMPLETE,7.8,HIGH,10.0,6.9, ,False,False,False,False,2015-01-13T22:59Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0016,cve@mitre.org,CWE-22,http://blog.trendmicro.com/trendlabs-security-intelligence/cve-2015-0016-escaping-the-internet-explorer-sandbox/,MISC,"Directory traversal vulnerability in the TS WebProxy (aka TSWbPrxy) component in Microsoft Windows Vista SP2, Windows 7 SP1, Windows Server 2008 R2 SP1, Windows 8, Windows 8.1, Windows Server 2012 Gold and R2, and Windows RT Gold and 8.1 allows remote attackers to gain privileges via a crafted pathname in an executable file, as demonstrated by a transition from Low Integrity to Medium Integrity, aka ""Directory Traversal Elevation of Privilege Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2015-01-13T22:59Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0017,cve@mitre.org,CWE-399,http://www.securityfocus.com/bid/72402,BID,"Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0020, CVE-2015-0022, CVE-2015-0026, CVE-2015-0030, CVE-2015-0031, CVE-2015-0036, and CVE-2015-0041.", , , , , , , , , , , , , , ,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2015-02-11T03:00Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0018,cve@mitre.org,CWE-399,http://www.securityfocus.com/bid/72403,BID,"Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0037, CVE-2015-0040, and CVE-2015-0066.", , , , , , , , , , , , , , ,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2015-02-11T03:00Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0019,cve@mitre.org,CWE-399,http://www.securityfocus.com/bid/72425,BID,"Microsoft Internet Explorer 9 and 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2015-02-11T03:00Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0020,cve@mitre.org,CWE-399,http://www.securityfocus.com/bid/72426,BID,"Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0017, CVE-2015-0022, CVE-2015-0026, CVE-2015-0030, CVE-2015-0031, CVE-2015-0036, and CVE-2015-0041.", , , , , , , , , , , , , , ,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2015-02-11T03:00Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0021,cve@mitre.org,CWE-399,http://www.securityfocus.com/bid/72436,BID,"Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability.""", , , , , , , , , , , , , , ,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2015-02-11T03:00Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0022,cve@mitre.org,CWE-399,http://www.securityfocus.com/bid/72437,BID,"Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0017, CVE-2015-0020, CVE-2015-0026, CVE-2015-0030, CVE-2015-0031, CVE-2015-0036, and CVE-2015-0041.", , , , , , , , , , , , , , ,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2015-02-11T03:00Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0023,cve@mitre.org,CWE-399,http://www.securityfocus.com/bid/72438,BID,"Microsoft Internet Explorer 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0025.", , , , , , , , , , , , , , ,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2015-02-11T03:00Z,2018-10-12T22:07Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0024,cve@mitre.org,, , ,** REJECT **  DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: none. Reason: The CNA or individual who requested this candidate did not associate it with any vulnerability during 2015. Notes: none., , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2017-05-11T14:29Z,2017-05-11T14:29Z
2020-09-09T08:30Z,CVE,MITRE,4.0,CVE-2015-0025,cve@mitre.org,CWE-399,http://www.securityfocus.com/bid/72439,BID,"Microsoft Internet Explorer 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2015-0023.", , , , , , , , , , , , , , ,2.0,AV:N/AC:M/Au:N/C:C/I:C/A:C,NETWORK,MEDIUM,NONE,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,8.6,10.0, ,False,False,False,True,2015-02-11T03:00Z,2018-10-12T22:08Z
